image_name,place,date,label,scene
k0419.jpg,desconocido,desconocido,bajo,playa
k0420.jpg,desconocido,desconocido,nada,playa
k0421.jpg,desconocido,desconocido,nada,playa
k0423.jpg,desconocido,desconocido,nada,playa
k0426.jpg,desconocido,desconocido,bajo,playa
k0427.jpg,desconocido,desconocido,bajo,playa
k0428.jpg,desconocido,desconocido,nada,playa
k0429.jpg,desconocido,desconocido,nada,playa
k0430.jpg,desconocido,desconocido,nada,playa
k0431.jpg,desconocido,desconocido,nada,playa
k0432.jpg,desconocido,desconocido,nada,playa
k0433.jpg,desconocido,desconocido,nada,playa
k0434.jpg,desconocido,desconocido,nada,playa
k0436.jpg,desconocido,desconocido,nada,playa
k0437.jpg,desconocido,desconocido,nada,playa
k0438.jpg,desconocido,desconocido,nada,playa
k0441.jpg,desconocido,desconocido,nada,playa
k0442.jpg,desconocido,desconocido,nada,playa
k0443.jpg,desconocido,desconocido,nada,playa
k0444.jpg,desconocido,desconocido,nada,playa
k0445.jpg,desconocido,desconocido,nada,playa
k0446.jpg,desconocido,desconocido,excesivo,playa
k0448.jpg,desconocido,desconocido,nada,playa
k0449.jpg,desconocido,desconocido,nada,playa
k0450.jpg,desconocido,desconocido,nada,aerea
k0452.jpg,desconocido,desconocido,nada,playa
k0453.jpg,desconocido,desconocido,nada,playa
k0454.jpg,desconocido,desconocido,nada,playa
k0456.jpg,desconocido,desconocido,bajo,playa
k0460.jpg,desconocido,desconocido,nada,mar
k0461.jpg,desconocido,desconocido,bajo,playa
k0462.jpg,desconocido,desconocido,nada,playa
k0463.jpg,desconocido,desconocido,nada,playa
k0464.jpg,desconocido,desconocido,nada,playa
k0465.jpg,desconocido,desconocido,nada,playa
k0466.jpg,desconocido,desconocido,nada,playa
k0467.jpg,desconocido,desconocido,nada,playa
k0468.jpg,desconocido,desconocido,nada,playa
k0469.jpg,desconocido,desconocido,nada,playa
k0470.jpg,desconocido,desconocido,nada,mar
k0471.jpg,desconocido,desconocido,nada,mar
k0472.jpg,desconocido,desconocido,nada,mar
k0473.jpg,desconocido,desconocido,nada,mar
k0474.jpg,desconocido,desconocido,nada,mar
k0475.jpg,desconocido,desconocido,nada,playa
k0476.jpg,desconocido,desconocido,nada,playa
k0477.jpg,desconocido,desconocido,nada,playa
k0478.jpg,desconocido,desconocido,bajo,playa
k0479.jpg,desconocido,desconocido,nada,playa
k0480.jpg,desconocido,desconocido,nada,mar
k0483.jpg,desconocido,desconocido,nada,aerea
k0484.jpg,desconocido,desconocido,abundante,aerea
k0485.jpg,desconocido,desconocido,moderado,aerea
k0486.jpg,desconocido,desconocido,moderado,aerea
k0488.jpg,desconocido,desconocido,nada,playa
k0489.jpg,desconocido,desconocido,nada,mar
k0490.jpg,desconocido,desconocido,bajo,playa
k0491.jpg,desconocido,desconocido,bajo,playa
k0496.jpg,desconocido,desconocido,bajo,playa
k0497.jpg,desconocido,desconocido,moderado,playa
k0499.jpg,desconocido,desconocido,abundante,playa
k0500.jpg,desconocido,desconocido,abundante,playa
k0501.jpg,desconocido,desconocido,nada,playa
k0502.jpg,desconocido,desconocido,nada,playa
k0503.jpg,desconocido,desconocido,nada,playa
k0508.jpg,desconocido,desconocido,nada,playa
k0509.jpg,desconocido,desconocido,nada,playa
k0510.jpg,desconocido,desconocido,moderado,playa
k0513.jpg,desconocido,desconocido,nada,playa
k0514.jpg,desconocido,desconocido,bajo,playa
k0518.jpg,desconocido,desconocido,bajo,playa
k0519.jpg,desconocido,desconocido,bajo,playa
k0520.jpg,desconocido,desconocido,nada,playa
k0521.jpg,desconocido,desconocido,nada,playa
k0522.jpg,desconocido,desconocido,nada,playa
k0523.jpg,desconocido,desconocido,nada,playa
k0524.jpg,desconocido,desconocido,nada,playa
k0525.jpg,desconocido,desconocido,nada,playa
k0526.jpg,desconocido,desconocido,bajo,mar
k0527.jpg,desconocido,desconocido,nada,mar
k0528.jpg,desconocido,desconocido,bajo,playa
k0529.jpg,desconocido,desconocido,nada,playa
k0530.jpg,desconocido,desconocido,nada,playa
k0531.jpg,desconocido,desconocido,nada,playa
k0532.jpg,desconocido,desconocido,nada,playa
k0533.jpg,desconocido,desconocido,nada,playa
k0534.jpg,desconocido,desconocido,nada,playa
k0537.jpg,desconocido,desconocido,abundante,playa
k0538.jpg,desconocido,desconocido,abundante,playa
k0539.jpg,desconocido,desconocido,moderado,playa
k0540.jpg,desconocido,desconocido,nada,playa
k0541.jpg,desconocido,desconocido,nada,playa
k0542.jpg,desconocido,desconocido,bajo,playa
k0543.jpg,desconocido,desconocido,nada,playa
k0544.jpg,desconocido,desconocido,nada,playa
k0545.jpg,desconocido,desconocido,nada,playa
k0551.jpg,desconocido,desconocido,bajo,playa
k0552.jpg,desconocido,desconocido,bajo,playa
k0553.jpg,desconocido,desconocido,nada,playa
k0554.jpg,desconocido,desconocido,nada,playa
k0555.jpg,desconocido,desconocido,nada,mar
k0556.jpg,desconocido,desconocido,nada,mar
k0557.jpg,desconocido,desconocido,nada,playa
k0558.jpg,desconocido,desconocido,nada,playa
k0559.jpg,desconocido,desconocido,nada,playa
k0560.jpg,desconocido,desconocido,nada,playa
k0562.jpg,desconocido,desconocido,nada,playa
k0564.jpg,desconocido,desconocido,nada,playa
k0565.jpg,desconocido,desconocido,nada,playa
k0567.jpg,desconocido,desconocido,nada,playa
k0568.jpg,desconocido,desconocido,bajo,playa
k0569.jpg,desconocido,desconocido,nada,playa
k0570.jpg,desconocido,desconocido,nada,mar
k0573.jpg,desconocido,desconocido,nada,playa
k0574.jpg,desconocido,desconocido,nada,playa
k0575.jpg,desconocido,desconocido,nada,playa
k0576.jpg,desconocido,desconocido,nada,playa
k0577.jpg,desconocido,desconocido,nada,playa
k0578.jpg,desconocido,desconocido,nada,playa
k0581.jpg,desconocido,desconocido,nada,playa
k0582.jpg,desconocido,desconocido,nada,playa
k0584.jpg,desconocido,desconocido,moderado,playa
k0586.jpg,desconocido,desconocido,nada,playa
k0587.jpg,desconocido,desconocido,bajo,playa
k0588.jpg,desconocido,desconocido,nada,playa
k0589.jpg,desconocido,desconocido,bajo,playa
k0590.jpg,desconocido,desconocido,nada,playa
k0591.jpg,desconocido,desconocido,nada,playa
k0592.jpg,desconocido,desconocido,nada,playa
k0593.jpg,desconocido,desconocido,bajo,playa
k0594.jpg,desconocido,desconocido,nada,playa
k0595.jpg,desconocido,desconocido,nada,playa
k0597.jpg,desconocido,desconocido,bajo,playa
k0598.jpg,desconocido,desconocido,bajo,playa
k0600.jpg,desconocido,desconocido,nada,playa
k0601.jpg,desconocido,desconocido,nada,playa
k0602.jpg,desconocido,desconocido,nada,playa
k0603.jpg,desconocido,desconocido,nada,playa
k0604.jpg,desconocido,desconocido,bajo,playa
k0605.jpg,desconocido,desconocido,nada,mar
k0606.jpg,desconocido,desconocido,bajo,playa
k0607.jpg,desconocido,desconocido,nada,playa
k0608.jpg,desconocido,desconocido,moderado,playa
k0609.jpg,desconocido,desconocido,moderado,playa
k0610.jpg,desconocido,desconocido,bajo,playa
k0611.jpg,desconocido,desconocido,nada,playa
k0612.jpg,desconocido,desconocido,bajo,playa
k0613.jpg,desconocido,desconocido,bajo,playa
k0614.jpg,desconocido,desconocido,bajo,playa
k0615.jpg,desconocido,desconocido,nada,playa
k0616.jpg,desconocido,desconocido,bajo,playa
k0617.jpg,desconocido,desconocido,nada,playa
k0618.jpg,desconocido,desconocido,bajo,playa
k0619.jpg,desconocido,desconocido,moderado,mar
k0620.jpg,desconocido,desconocido,bajo,playa
k0621.jpg,desconocido,desconocido,moderado,mar
k0622.jpg,desconocido,desconocido,moderado,playa
k0623.jpg,desconocido,desconocido,nada,playa
k0624.jpg,desconocido,desconocido,moderado,mar
k0625.jpg,desconocido,desconocido,nada,mar
k0626.jpg,desconocido,desconocido,bajo,playa
k0628.jpg,desconocido,desconocido,nada,playa
k0629.jpg,desconocido,desconocido,nada,playa
k0630.jpg,desconocido,desconocido,nada,playa
k0631.jpg,desconocido,desconocido,nada,playa
k0634.jpg,desconocido,desconocido,nada,playa
k0635.jpg,desconocido,desconocido,nada,playa
k0636.jpg,desconocido,desconocido,nada,playa
k0637.jpg,desconocido,desconocido,nada,playa
k0638.jpg,desconocido,desconocido,nada,playa
k0639.jpg,desconocido,desconocido,nada,playa
k0642.jpg,desconocido,desconocido,nada,playa
k0643.jpg,desconocido,desconocido,nada,playa
k0645.jpg,desconocido,desconocido,nada,playa
k0646.jpg,desconocido,desconocido,bajo,playa
k0647.jpg,desconocido,desconocido,bajo,playa
k0648.jpg,desconocido,desconocido,bajo,playa
k0649.jpg,desconocido,desconocido,bajo,playa
k0650.jpg,desconocido,desconocido,bajo,playa
k0651.jpg,desconocido,desconocido,nada,playa
k0652.jpg,desconocido,desconocido,nada,playa
k0653.jpg,desconocido,desconocido,bajo,playa
k0654.jpg,desconocido,desconocido,nada,playa
k0655.jpg,desconocido,desconocido,bajo,playa
k0656.jpg,desconocido,desconocido,nada,playa
k0657.jpg,desconocido,desconocido,bajo,playa
k0658.jpg,desconocido,desconocido,nada,playa
k0659.jpg,desconocido,desconocido,moderado,playa
k0660.jpg,desconocido,desconocido,moderado,playa
k0661.jpg,desconocido,desconocido,nada,playa
k0662.jpg,desconocido,desconocido,nada,playa
k0665.jpg,desconocido,desconocido,nada,playa
k0668.jpg,desconocido,desconocido,nada,playa
k0669.jpg,desconocido,desconocido,nada,playa
k0670.jpg,desconocido,desconocido,bajo,playa
k0671.jpg,desconocido,desconocido,bajo,playa
k0672.jpg,desconocido,desconocido,nada,playa
k0674.jpg,desconocido,desconocido,nada,playa
k0675.jpg,desconocido,desconocido,nada,playa
k0676.jpg,desconocido,desconocido,nada,playa
k0679.jpg,desconocido,desconocido,moderado,playa
k0680.jpg,desconocido,desconocido,nada,playa
k0681.jpg,desconocido,desconocido,nada,playa
k0682.jpg,desconocido,desconocido,nada,playa
k0683.jpg,desconocido,desconocido,nada,playa
k0687.jpg,desconocido,desconocido,nada,playa
k0688.jpg,desconocido,desconocido,nada,playa
k0689.jpg,desconocido,desconocido,nada,playa
k0690.jpg,desconocido,desconocido,nada,playa
k0691.jpg,desconocido,desconocido,bajo,playa
k0692.jpg,desconocido,desconocido,nada,playa
k0693.jpg,desconocido,desconocido,nada,playa
k0694.jpg,desconocido,desconocido,nada,playa
k0695.jpg,desconocido,desconocido,nada,playa
k0696.jpg,desconocido,desconocido,nada,playa
k0697.jpg,desconocido,desconocido,nada,playa
k0698.jpg,desconocido,desconocido,nada,playa
k0699.jpg,desconocido,desconocido,nada,playa
k0700.jpg,desconocido,desconocido,bajo,playa
k0701.jpg,desconocido,desconocido,bajo,playa
k0703.jpg,desconocido,desconocido,bajo,playa
k0706.jpg,desconocido,desconocido,nada,mar
k0707.jpg,desconocido,desconocido,nada,playa
k0708.jpg,desconocido,desconocido,nada,playa
k0709.jpg,desconocido,desconocido,nada,playa
k0710.jpg,desconocido,desconocido,nada,playa
k0712.jpg,desconocido,desconocido,nada,aerea
k0713.jpg,desconocido,desconocido,nada,playa
k0714.jpg,desconocido,desconocido,nada,playa
k0715.jpg,desconocido,desconocido,nada,playa
k0716.jpg,desconocido,desconocido,nada,playa
k0717.jpg,desconocido,desconocido,nada,playa
k0718.jpg,desconocido,desconocido,bajo,playa
k0719.jpg,desconocido,desconocido,nada,playa
k0720.jpg,desconocido,desconocido,nada,aerea
k0721.jpg,desconocido,desconocido,nada,playa
k0722.jpg,desconocido,desconocido,bajo,playa
k0723.jpg,desconocido,desconocido,nada,playa
k0724.jpg,desconocido,desconocido,nada,playa
k0725.jpg,desconocido,desconocido,nada,mar
k0726.jpg,desconocido,desconocido,nada,playa
k0727.jpg,desconocido,desconocido,nada,aerea
k0729.jpg,desconocido,desconocido,nada,playa
k0730.jpg,desconocido,desconocido,nada,playa
k0731.jpg,desconocido,desconocido,nada,playa
k0732.jpg,desconocido,desconocido,nada,playa
k0733.jpg,desconocido,desconocido,nada,playa
k0734.jpg,desconocido,desconocido,nada,playa
k0735.jpg,desconocido,desconocido,nada,playa
k0736.jpg,desconocido,desconocido,nada,playa
k0737.jpg,desconocido,desconocido,nada,playa
k0738.jpg,desconocido,desconocido,nada,playa
k0739.jpg,desconocido,desconocido,nada,playa
k0740.jpg,desconocido,desconocido,nada,playa
k0741.jpg,desconocido,desconocido,nada,playa
k0742.jpg,desconocido,desconocido,nada,aerea
k0743.jpg,desconocido,desconocido,nada,aerea
k0744.jpg,desconocido,desconocido,nada,aerea
k0745.jpg,desconocido,desconocido,nada,aerea
k0748.jpg,desconocido,desconocido,nada,aerea
k0749.jpg,desconocido,desconocido,bajo,playa
k0750.jpg,desconocido,desconocido,nada,playa
k0754.jpg,desconocido,desconocido,nada,playa
k0759.jpg,desconocido,desconocido,bajo,playa
k0761.jpg,desconocido,desconocido,nada,playa
k0762.jpg,desconocido,desconocido,nada,playa
k0763.jpg,desconocido,desconocido,nada,playa
k0764.jpg,desconocido,desconocido,nada,playa
k0765.jpg,desconocido,desconocido,bajo,playa
k0766.jpg,desconocido,desconocido,nada,mar
k0767.jpg,desconocido,desconocido,nada,playa
k0768.jpg,desconocido,desconocido,nada,mar
k0769.jpg,desconocido,desconocido,nada,panoramica
k0770.jpg,desconocido,desconocido,nada,playa
k0772.jpg,desconocido,desconocido,nada,aerea
k0774.jpg,desconocido,desconocido,nada,playa
k0775.jpg,desconocido,desconocido,nada,playa
k0776.jpg,desconocido,desconocido,nada,playa
k0777.jpg,desconocido,desconocido,nada,playa
k0778.jpg,desconocido,desconocido,bajo,playa
k0779.jpg,desconocido,desconocido,bajo,playa
k0781.jpg,desconocido,desconocido,bajo,playa
k0782.jpg,desconocido,desconocido,nada,playa
k0783.jpg,desconocido,desconocido,nada,playa
k0784.jpg,desconocido,desconocido,nada,playa
k0785.jpg,desconocido,desconocido,nada,playa
k0786.jpg,desconocido,desconocido,nada,playa
k0787.jpg,desconocido,desconocido,nada,playa
k0788.jpg,desconocido,desconocido,nada,playa
k0789.jpg,desconocido,desconocido,nada,playa
k0790.jpg,desconocido,desconocido,bajo,playa
k0791.jpg,desconocido,desconocido,nada,mar
k0794.jpg,desconocido,desconocido,nada,playa
k0795.jpg,desconocido,desconocido,nada,playa
k0796.jpg,desconocido,desconocido,nada,playa
k0797.jpg,desconocido,desconocido,nada,mar
k0798.jpg,desconocido,desconocido,nada,playa
k0800.jpg,desconocido,desconocido,nada,playa
k0801.jpg,desconocido,desconocido,nada,playa
k0802.jpg,desconocido,desconocido,nada,playa
k0804.jpg,desconocido,desconocido,nada,playa
k0805.jpg,desconocido,desconocido,nada,playa
k0806.jpg,desconocido,desconocido,nada,playa
k0807.jpg,desconocido,desconocido,nada,playa
k0808.jpg,desconocido,desconocido,nada,playa
k0809.jpg,desconocido,desconocido,nada,mar
k0810.jpg,desconocido,desconocido,nada,playa
k0811.jpg,desconocido,desconocido,nada,playa
k0812.jpg,desconocido,desconocido,nada,playa
k0814.jpg,desconocido,desconocido,nada,playa
k0815.jpg,desconocido,desconocido,nada,playa
k0816.jpg,desconocido,desconocido,nada,playa
k0817.jpg,desconocido,desconocido,moderado,playa
k0818.jpg,desconocido,desconocido,nada,playa
k0819.jpg,desconocido,desconocido,nada,playa
k0820.jpg,desconocido,desconocido,excesivo,playa
k0821.jpg,desconocido,desconocido,nada,playa
k0822.jpg,desconocido,desconocido,nada,playa
k0823.jpg,desconocido,desconocido,nada,playa
k0824.jpg,desconocido,desconocido,nada,playa
k0825.jpg,desconocido,desconocido,nada,playa
k0826.jpg,desconocido,desconocido,nada,playa
k0827.jpg,desconocido,desconocido,nada,playa
k0828.jpg,desconocido,desconocido,nada,playa
k0829.jpg,desconocido,desconocido,nada,playa
k0830.jpg,desconocido,desconocido,nada,playa
k0831.jpg,desconocido,desconocido,nada,playa
k0832.jpg,desconocido,desconocido,nada,playa
k0833.jpg,desconocido,desconocido,nada,playa
k0834.jpg,desconocido,desconocido,nada,playa
k0835.jpg,desconocido,desconocido,nada,playa
k0836.jpg,desconocido,desconocido,nada,playa
k0837.jpg,desconocido,desconocido,nada,playa
k0838.jpg,desconocido,desconocido,nada,playa
k0839.jpg,desconocido,desconocido,nada,playa
k0840.jpg,desconocido,desconocido,nada,playa
k0841.jpg,desconocido,desconocido,nada,playa
k0842.jpg,desconocido,desconocido,bajo,playa
k0843.jpg,desconocido,desconocido,nada,playa
k0844.jpg,desconocido,desconocido,nada,playa
k0845.jpg,desconocido,desconocido,nada,playa
k0846.jpg,desconocido,desconocido,nada,playa
k0847.jpg,desconocido,desconocido,nada,playa
k0848.jpg,desconocido,desconocido,nada,playa
k0849.jpg,desconocido,desconocido,nada,playa
k0851.jpg,desconocido,desconocido,nada,playa
k0852.jpg,desconocido,desconocido,nada,playa
k0853.jpg,desconocido,desconocido,nada,playa
k0854.jpg,desconocido,desconocido,nada,playa
k0855.jpg,desconocido,desconocido,nada,playa
k0856.jpg,desconocido,desconocido,nada,playa
k0857.jpg,desconocido,desconocido,nada,playa
k0858.jpg,desconocido,desconocido,nada,playa
k0859.jpg,desconocido,desconocido,nada,playa
k0860.jpg,desconocido,desconocido,nada,playa
k0861.jpg,desconocido,desconocido,nada,playa
k0862.jpg,desconocido,desconocido,nada,playa
k0863.jpg,desconocido,desconocido,nada,playa
k0864.jpg,desconocido,desconocido,nada,playa
k0865.jpg,desconocido,desconocido,nada,playa
k0866.jpg,desconocido,desconocido,nada,playa
k0867.jpg,desconocido,desconocido,nada,playa
k0868.jpg,desconocido,desconocido,nada,playa
k0869.jpg,desconocido,desconocido,nada,playa
k0870.jpg,desconocido,desconocido,nada,playa
k0871.jpg,desconocido,desconocido,nada,playa
k0872.jpg,desconocido,desconocido,nada,playa
k0873.jpg,desconocido,desconocido,nada,playa
k0874.jpg,desconocido,desconocido,nada,playa
k0875.jpg,desconocido,desconocido,nada,playa
k0876.jpg,desconocido,desconocido,nada,playa
k0877.jpg,desconocido,desconocido,nada,playa
k0878.jpg,desconocido,desconocido,nada,playa
k0879.jpg,desconocido,desconocido,nada,playa
k0882.jpg,desconocido,desconocido,nada,playa
k0883.jpg,desconocido,desconocido,nada,playa
k0884.jpg,desconocido,desconocido,nada,playa
k0885.jpg,desconocido,desconocido,nada,playa
k0886.jpg,desconocido,desconocido,nada,playa
k0887.jpg,desconocido,desconocido,nada,playa
k0888.jpg,desconocido,desconocido,nada,playa
k0889.jpg,desconocido,desconocido,nada,playa
k0890.jpg,desconocido,desconocido,nada,playa
k0891.jpg,desconocido,desconocido,nada,playa
k0892.jpg,desconocido,desconocido,nada,playa
k0893.jpg,desconocido,desconocido,nada,playa
k0894.jpg,desconocido,desconocido,nada,playa
k0895.jpg,desconocido,desconocido,nada,playa
k0897.jpg,desconocido,desconocido,nada,playa
k0898.jpg,desconocido,desconocido,nada,playa
k0899.jpg,desconocido,desconocido,nada,playa
k0900.jpg,desconocido,desconocido,nada,playa
k0901.jpg,desconocido,desconocido,nada,playa
k0902.jpg,desconocido,desconocido,nada,playa
k0903.jpg,desconocido,desconocido,nada,playa
k0904.jpg,desconocido,desconocido,nada,playa
k0905.jpg,desconocido,desconocido,nada,playa
k0906.jpg,desconocido,desconocido,nada,playa
k0907.jpg,desconocido,desconocido,nada,playa
k0908.jpg,desconocido,desconocido,nada,playa
k0909.jpg,desconocido,desconocido,nada,playa
k0910.jpg,desconocido,desconocido,nada,playa
k0911.jpg,desconocido,desconocido,nada,playa
k0912.jpg,desconocido,desconocido,nada,playa
k0913.jpg,desconocido,desconocido,nada,playa
k0914.jpg,desconocido,desconocido,nada,playa
k0915.jpg,desconocido,desconocido,nada,playa
k0916.jpg,desconocido,desconocido,bajo,playa
k0918.jpg,desconocido,desconocido,nada,playa
k0919.jpg,desconocido,desconocido,bajo,playa
k0920.jpg,desconocido,desconocido,bajo,playa
k0921.jpg,desconocido,desconocido,bajo,playa
k0922.jpg,desconocido,desconocido,bajo,playa
k0923.jpg,desconocido,desconocido,nada,playa
k0924.jpg,desconocido,desconocido,nada,playa
k0925.jpg,desconocido,desconocido,nada,playa
k0926.jpg,desconocido,desconocido,nada,playa
k0927.jpg,desconocido,desconocido,nada,playa
k0928.jpg,desconocido,desconocido,nada,playa
k0929.jpg,desconocido,desconocido,nada,playa
k0930.jpg,desconocido,desconocido,nada,playa
k0931.jpg,desconocido,desconocido,bajo,playa
k0932.jpg,desconocido,desconocido,nada,playa
k0933.jpg,desconocido,desconocido,bajo,playa
k0934.jpg,desconocido,desconocido,bajo,playa
k0935.jpg,desconocido,desconocido,nada,playa
k0936.jpg,desconocido,desconocido,nada,playa
k0937.jpg,desconocido,desconocido,nada,playa
k0938.jpg,desconocido,desconocido,nada,playa
k0939.jpg,desconocido,desconocido,nada,playa
k0941.jpg,desconocido,desconocido,nada,playa
k0942.jpg,desconocido,desconocido,nada,playa
k0943.jpg,desconocido,desconocido,nada,playa
k0944.jpg,desconocido,desconocido,nada,playa
k0945.jpg,desconocido,desconocido,nada,playa
k0946.jpg,desconocido,desconocido,nada,playa
k0947.jpg,desconocido,desconocido,nada,playa
k0948.jpg,desconocido,desconocido,nada,playa
k0949.jpg,desconocido,desconocido,nada,playa
k0950.jpg,desconocido,desconocido,nada,playa
k0951.jpg,desconocido,desconocido,nada,playa
k0952.jpg,desconocido,desconocido,nada,playa
k0953.jpg,desconocido,desconocido,nada,playa
k0955.jpg,desconocido,desconocido,nada,playa
k0956.jpg,desconocido,desconocido,nada,playa
k0957.jpg,desconocido,desconocido,nada,playa
k0958.jpg,desconocido,desconocido,nada,playa
k0959.jpg,desconocido,desconocido,nada,playa
k0960.jpg,desconocido,desconocido,nada,playa
k0961.jpg,desconocido,desconocido,nada,playa
k0962.jpg,desconocido,desconocido,nada,playa
k0963.jpg,desconocido,desconocido,bajo,playa
k0964.jpg,desconocido,desconocido,nada,playa
k0965.jpg,desconocido,desconocido,nada,playa
k0966.jpg,desconocido,desconocido,nada,playa
k0967.jpg,desconocido,desconocido,nada,playa
k0968.jpg,desconocido,desconocido,nada,playa
k0969.jpg,desconocido,desconocido,nada,playa
k0970.jpg,desconocido,desconocido,bajo,playa
k0971.jpg,desconocido,desconocido,nada,playa
k0972.jpg,desconocido,desconocido,nada,playa
k0973.jpg,desconocido,desconocido,nada,playa
k0974.jpg,desconocido,desconocido,nada,playa
k0975.jpg,desconocido,desconocido,nada,playa
k0976.jpg,desconocido,desconocido,nada,playa
k0977.jpg,desconocido,desconocido,nada,playa
k0978.jpg,desconocido,desconocido,nada,playa
k0979.jpg,desconocido,desconocido,nada,playa
k0980.jpg,desconocido,desconocido,nada,playa
k0981.jpg,desconocido,desconocido,nada,playa
k0982.jpg,desconocido,desconocido,nada,playa
k0983.jpg,desconocido,desconocido,bajo,playa
k0984.jpg,desconocido,desconocido,moderado,playa
k0985.jpg,desconocido,desconocido,moderado,playa
k0986.jpg,desconocido,desconocido,bajo,playa
k0987.jpg,desconocido,desconocido,nada,playa
k0988.jpg,desconocido,desconocido,nada,playa
k0989.jpg,desconocido,desconocido,nada,playa
k0990.jpg,desconocido,desconocido,nada,playa
k0991.jpg,desconocido,desconocido,nada,playa
k0992.jpg,desconocido,desconocido,nada,playa
k0993.jpg,desconocido,desconocido,nada,playa
k0994.jpg,desconocido,desconocido,nada,playa
k0995.jpg,desconocido,desconocido,nada,playa
k0996.jpg,desconocido,desconocido,nada,playa
k0997.jpg,desconocido,desconocido,nada,playa
k0998.jpg,desconocido,desconocido,nada,playa
k0999.jpg,desconocido,desconocido,nada,playa
k1000.jpg,desconocido,desconocido,nada,playa
r001.jpg,desconocido,4/22/2021,excesivo,playa
r002.jpg,desconocido,4/22/2021,excesivo,playa
r003.jpg,desconocido,4/22/2021,excesivo,playa
r007.jpg,Playa del Recodo Playa del Carmen,5/19/2021,excesivo,playa
r008.jpg,Playa del Recodo Playa del Carmen,5/19/2021,excesivo,playa
r009.jpg,Playa del Recodo Playa del Carmen,5/19/2021,excesivo,playa
r010.jpg,Playa del Recodo Playa del Carmen,5/19/2021,excesivo,playa
r011.jpg,"Punta Esmeralda, Playa del Carmen, Foto: Anastasia Kotelnikova",5/20/2021,excesivo,playa
r012.jpg,"Playa del Recodo, Playa del Carmen",5/20/2021,excesivo,playa
r013.jpg,Zona Hotelera de Cancún,5/22/2021,abundante,aerea
r014.jpg,Zona Hotelera de Cancún,5/22/2021,excesivo,aerea
r015.jpg,Zona Hotelera de Cancún,5/22/2021,bajo,aerea
r016.jpg,Zona Hotelera de Cancún,5/22/2021,abundante,playa
r017.jpg,Zona Hotelera de Cancún,5/22/2021,abundante,aerea
r018.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",5/24/2021,bajo,playa
r019.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",5/24/2021,bajo,playa
r020.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",5/24/2021,bajo,playa
r021.jpg,"Playa Norte en Isla Mujeres, con un poco de sargazo en su playa! ya se está trabajando en su limpieza, les mantendremos informados.",5/24/2021,bajo,panoramica
r022.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",5/25/2021,excesivo,playa
r023.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",5/25/2021,excesivo,playa
r024.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",5/25/2021,excesivo,playa
r025.jpg,"El Monitoreo Marino de Grupo Dakatso, nos comparte estas impresionantes fotografías del sargazo, cubriendo la costa en Punta Piedra.",5/25/2021,excesivo,playa
r026.jpg,"Impresionante fotografía aérea que nos comparte la Red de Monitoreo Marino de Grupo Dakatso, Playa del Carmen.",5/25/2021,bajo,aerea
r027.jpg,"Mirador de Piedra, en Tulum. Crédito de la fotografía: Adela Rodenas Martínez",5/25/2021,moderado,playa
r029.jpg,"Tulum ZA, créditos Ricardo García.",5/29/2021,excesivo,aerea
r030.jpg,"Punta Esmeralda, Playa del Carmen",5/31/2021,excesivo,mar
r032.jpg,"Punta Esmeralda, Playa del Carmen",5/31/2021,bajo,playa
r034.jpg,Puerto Morelos desde el muelle del ICMyL-UNAM,5/31/2021,excesivo,playa
r035.jpg,"Desde la Playa del Hotel Emporio, Zona Hotelera de Cancún",5/31/2021,moderado,playa
r036.jpg,"Desde la Playa del Hotel Emporio, Zona Hotelera de Cancún",5/31/2021,abundante,playa
r037.jpg,"Desde la Playa del Hotel Emporio, Zona Hotelera de Cancún",5/31/2021,moderado,playa
r038.jpg,"Desde la Playa del Hotel Emporio, Zona Hotelera de Cancún",5/31/2021,abundante,playa
r039.jpg,Bahía Príncipe,6/2/2021,excesivo,playa
r040.jpg,"Hotel Hilton, Playa del Carmen",6/2/2021,moderado,playa
r041.jpg,"Playa de Palancar, Isla de Cozumel.",6/2/2021,nada,mar
r042.jpg,"Kantenah, El Dorado",6/2/2021,excesivo,playa
r043.jpg,Playacar Playa del Carmen,6/2/2021,excesivo,playa
r044.jpg,Playacar Playa del Carmen,6/2/2021,excesivo,playa
r045.jpg,Royalton Riviera,6/2/2021,excesivo,playa
r046.jpg,"Desde la playa del Crown Paradise, muy cerca de Playa Delfines en la Zona Hotelera de Cancún. Créditos: Elda Torres",6/3/2021,moderado,playa
r047.jpg,"Desde la playa del Crown Paradise, muy cerca de Playa Delfines en la Zona Hotelera de Cancún. Créditos: Elda Torres",6/3/2021,moderado,playa
